Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-01-02,16.2684,16.2684,16.1572,16.1758,149897.4823563
2014-01-03,16.1289,16.1289,16.0179,16.0734,96925.9448364
2014-01-07,16.1758,16.1758,15.6649,15.7945,220865.3328515
2014-01-08,15.7117,15.8228,15.3489,15.7117,211098.48447492
2014-01-09,15.8033,15.8033,15.6083,15.6551,87237.042535283
2014-01-10,15.4601,15.6181,15.3392,15.6181,241829.75033188
2014-01-13,15.702,16.166,15.5899,15.6181,172942.85493024
2014-01-14,15.6649,15.9331,15.5616,15.7857,74103.128820016
2014-01-15,15.7857,16.3991,15.7857,16.1289,315765.70533215
2014-01-16,16.362,16.5942,16.1758,16.4078,381541.93695912
2014-01-17,16.5376,16.5571,15.9983,16.0461,211487.18924597
2014-01-20,16.0363,16.3163,16.0081,16.0461,178607.27828254
2014-01-21,16.2684,16.8076,16.0832,16.7335,387292.51123692
2014-01-22,16.7423,16.9022,16.6877,16.7335,379155.35120123
2014-01-23,16.7335,17.0875,16.7062,17.0124,341288.94262078
2014-01-24,17.0689,17.106,16.9656,17.0592,189114.614376
2014-01-27,17.0124,17.1138,16.3163,17.0494,262535.71503573
2014-01-28,17.0592,17.0962,16.789,16.8739,131803.73678666
2014-01-29,16.9188,17.0494,16.8739,17.0494,76151.264513393
2014-01-30,17.0494,17.0494,16.7335,16.9383,97287.983844795
2014-01-31,16.9383,17.0592,16.91,17.0494,70810.932738023
2014-02-03,17.0494,17.1888,16.8271,16.9188,171889.55730526
2014-02-04,16.7335,16.9568,16.5473,16.8446,52805.389306412
2014-02-05,16.8446,16.8446,16.7335,16.7716,87178.582978687
2014-02-06,16.7423,17.106,16.4274,16.5942,237464.77010603
2014-02-07,16.6877,16.7335,16.5376,16.6779,110725.47701186
2014-02-10,16.7335,16.9938,16.5942,16.6496,115107.89254406
2014-02-11,16.8173,16.8173,16.6029,16.6877,80373.685469645
2014-02-12,16.7238,16.7335,15.6181,16.4078,285911.33282414
2014-02-13,16.3893,16.4078,15.8033,16.3805,281218.15859635
2014-02-14,16.4547,16.5473,16.1289,16.4176,75997.423574982
2014-02-17,16.5014,16.5376,16.1758,16.1758,77023.029831055
2014-02-18,16.1758,16.4274,15.8969,16.4176,198593.26739463
2014-02-19,16.5112,16.5473,16.3163,16.4176,90733.334262234
2014-02-20,16.362,16.362,15.9906,16.2597,77271.226545025
2014-02-21,16.2597,16.2597,15.9906,16.0363,116476.05128966
2014-02-24,16.0276,16.1289,15.9525,16.0832,93230.685495771
2014-02-25,16.0832,16.0832,15.8969,15.9068,88015.477683641
2014-02-26,15.8969,15.9613,15.4318,15.6181,245379.37358414
2014-02-27,15.5255,16.0363,15.4045,15.5343,599891.45766447
2014-02-28,15.544,16.2684,15.544,16.2684,161603.75216311
2014-03-03,15.8033,15.8033,14.2238,15.2924,955037.36641105
2014-03-04,15.2466,15.9428,15.2466,15.8969,187016.22397608
2014-03-05,15.9428,16.2227,15.6181,15.6649,185819.34147524
2014-03-06,15.7117,16.1572,15.702,15.813,169747.06583632
2014-03-07,15.9906,16.1475,15.7565,15.7565,140103.96821706
2014-03-10,15.7565,16.0081,15.5996,15.7565,226062.07975102
2014-03-11,15.7565,15.8033,15.5527,15.5713,35600.844360794
2014-03-12,13.3033,14.3719,13.1532,13.944,2505349.936728
2014-03-13,13.944,14.0843,12.7368,13.0147,893114.33748815
2014-03-14,12.7915,12.8198,12.0485,12.0485,1181644.0430841
2014-03-17,12.0856,14.1868,12.0856,13.9177,961251.51471659
2014-03-18,13.9177,13.9177,13.3033,13.3414,746539.81940153
2014-03-19,13.4711,13.749,13.1464,13.2477,597570.51070698
2014-03-20,13.2477,13.4799,13.201,13.4799,458897.26321715
2014-03-21,13.5822,14.3632,13.5822,13.944,739211.86270189
2014-03-24,14.177,14.2238,13.8523,14.0375,205171.50592108
2014-03-25,14.1312,14.1312,14.0375,14.1224,72956.501025727
2014-03-26,14.1488,14.6411,14.1224,14.2892,343410.92196459
2014-03-27,14.4559,14.5037,14.2238,14.3349,296889.42218914
2014-03-28,14.409,14.5485,14.3164,14.3164,428314.71026731
2014-03-31,14.4187,14.5485,14.2423,14.2423,318416.8975041
2014-04-01,14.4657,14.6138,14.3349,14.5037,301418.49941596
2014-04-02,14.5485,14.8654,14.5485,14.7806,122348.67271193
2014-04-03,14.8,14.9667,14.7357,14.8752,101621.1702767
2014-04-04,14.8752,14.8752,14.4841,14.6605,94745.50593599
2014-04-07,14.409,14.4744,14.0375,14.1585,142670.03506975
2014-04-08,14.177,14.3076,14.0941,14.1312,39202.773532121
2014-04-09,14.1312,14.409,14.1312,14.1868,44567.719857636
2014-04-10,14.3632,14.3632,13.8611,13.8611,105707.1856009
2014-04-11,13.824,14.0093,13.666,13.7313,122100.47599796
2014-04-14,13.666,13.666,13.3219,13.5725,125962.90915833
2014-04-15,13.4799,13.5266,13.3871,13.3871,51746.963650145
2014-04-16,13.396,13.5539,13.2107,13.238,200362.43818635
2014-04-17,13.2936,13.6573,13.2936,13.5909,56411.420902763
2014-04-22,13.8981,14.0375,13.8426,13.9917,73653.913279857
2014-04-23,14.0843,14.1868,13.8523,13.9624,41395.519707604
2014-04-24,13.944,14.0745,13.4886,13.666,89524.144486325
2014-04-25,13.666,13.8523,13.5081,13.8523,32424.541785736
2014-04-28,13.8523,14.0093,13.6846,13.8523,53329.474103265
2014-04-29,13.9917,13.9917,13.7587,13.944,21661.82973451
2014-04-30,13.944,13.944,13.7957,13.9351,29624.636706658
2014-05-02,13.9274,13.9274,13.666,13.666,47831.19896446
2014-05-05,13.7957,13.9177,13.3219,13.3774,192186.30511294
2014-05-06,13.3774,13.5725,13.3414,13.3414,13489.799086123
2014-05-07,13.3414,13.3579,12.5594,13.0147,301314.91318409
2014-05-08,13.0616,13.4428,13.0616,13.2663,87344.731192171
2014-05-09,13.2566,13.3579,12.9679,12.9679,339105.4269016
2014-05-12,12.9582,12.9582,12.7368,12.9221,52348.99452246
2014-05-13,12.9221,13.1824,12.9221,13.1824,75272.319951939
2014-05-14,13.201,13.3316,13.0332,13.2477,66884.911989777
2014-05-15,13.4711,13.4711,13.2477,13.2477,30260.512585423
2014-05-16,13.0616,13.1727,12.6617,13.0235,29713.864450937
2014-05-19,13.081,13.3579,13.0235,13.3579,210291.33235139
2014-05-20,13.4057,13.4799,13.201,13.2186,32853.245200775
2014-05-21,13.201,13.2477,13.201,13.201,101908.3400284
2014-05-22,13.2186,13.8046,13.2186,13.8046,69647.895243637
2014-05-23,13.9351,14.1955,13.628,13.628,70337.102647717
2014-05-26,13.787,13.944,13.666,13.8426,19827.020142396
2014-05-27,13.8981,13.9351,13.7587,13.7587,14682.579161935
2014-05-28,13.8698,13.8698,13.7129,13.7587,15680.494049095
2014-05-29,13.8328,13.8894,13.7226,13.8426,20382.898733188
2014-05-30,13.8426,14.1312,13.6748,14.1312,172620.81456585
2014-06-02,14.2238,14.494,14.177,14.3164,57461.641708982
2014-06-03,14.4002,14.409,14.2696,14.2989,107517.38064287
2014-06-04,14.4002,14.4002,14.2423,14.2423,60887.166604265
2014-06-05,14.2696,15.1441,14.2696,15.0136,563326.54342297
2014-06-06,15.2924,15.8599,15.2749,15.3392,690878.11667195
2014-06-09,15.7565,15.7565,15.3948,15.5713,157108.51994274
2014-06-10,15.7565,15.7565,15.4045,15.4143,116595.02161536
2014-06-11,15.4972,15.4972,15.0701,15.1257,206799.14304946
2014-06-12,15.1715,15.3392,15.1531,15.3392,38988.421824601
2014-06-13,15.3665,15.3665,14.958,14.9667,119297.49410012
2014-06-16,14.8936,15.1071,14.4187,15.1071,102345.24829349
2014-06-17,15.2837,15.2924,15.0506,15.1531,73702.116773892
2014-06-18,15.3022,15.5255,15.2184,15.5255,41701.150371913
2014-06-20,15.5166,15.7293,15.4513,15.5527,52085.413714649
2014-06-23,15.3392,15.4221,14.9667,15.1998,89753.880287685
2014-06-24,15.1901,15.1901,14.7074,14.7629,94239.882051747
2014-06-25,14.7357,14.7357,14.0473,14.3535,183488.13845519
2014-06-26,14.3535,14.605,14.057,14.2238,101001.70409803
2014-06-27,14.2696,14.2696,13.8426,13.944,159599.71753874
2014-06-30,14.019,14.1955,13.9537,14.1672,45338.975762203
2014-07-01,14.177,14.2609,13.9722,14.0093,41511.41321454
2014-07-02,14.0941,14.3349,14.0473,14.1312,55083.260801149
2014-07-03,14.2238,14.2989,13.2848,13.944,77689.673897502
2014-07-04,14.1312,14.177,13.8046,14.0093,30323.074567043
2014-07-07,14.0375,14.1224,13.944,13.944,12843.667144797
2014-07-08,14.1312,14.2609,14.057,14.2238,62405.063863252
2014-07-09,14.1585,14.3164,14.1488,14.1585,28038.023828514
2014-07-10,14.2336,14.409,13.9917,14.019,23129.47228695
2014-07-11,14.1312,14.1672,13.8523,13.8981,44658.998814427
2014-07-14,14.0745,14.2043,13.6846,13.6846,50797.252257022
2014-07-15,13.7587,13.9274,13.7587,13.8046,22721.280997034
2014-07-16,13.8981,13.944,13.7587,13.7957,33909.619644529
2014-07-17,13.8328,13.8796,13.7676,13.8523,18947.049974686
2014-07-18,13.628,14.2696,13.3414,14.177,152077.9212567
2014-07-21,14.177,14.2793,13.944,14.2511,90941.532332216
2014-07-22,14.2511,14.3437,14.1955,14.3349,178546.76751342
2014-07-23,14.3905,14.6508,14.2511,14.5037,79601.403958822
2014-07-24,14.5953,14.5953,14.2238,14.409,45985.107703529
2014-07-25,14.4744,14.6333,14.4657,14.531,33449.122435553
2014-07-28,14.5582,14.6138,14.2336,14.409,31120.996234269
2014-07-29,14.5037,14.5037,14.2609,14.409,47774.790620376
2014-07-30,14.3164,14.409,14.1672,14.3262,244471.71204753
2014-07-31,14.3535,14.3535,14.2238,14.2238,24125.335961596
2014-08-01,14.1672,14.4285,13.8981,13.9995,123779.39343915
2014-08-04,13.944,14.2238,13.7587,14.177,45933.827390725
2014-08-05,14.2696,14.409,14.2336,14.3164,87253.45223538
2014-08-06,14.3632,14.3632,13.9722,14.019,25765.280365057
2014-08-07,14.0843,14.0843,13.3871,13.4525,121304.60554325
2014-08-08,13.4145,13.4799,12.9221,13.4799,209201.11290119
2014-08-11,13.628,13.8523,13.5725,13.8523,47976.835052822
2014-08-12,13.8981,13.8981,13.4886,13.7313,19893.684549041
2014-08-13,13.7313,13.944,13.5725,13.944,25538.621382464
2014-08-14,13.9917,14.2238,13.982,14.2238,41341.162576032
2014-08-18,14.2238,14.3437,14.0843,14.177,127077.74315868
2014-08-19,14.1868,14.6508,14.1868,14.5855,195477.47558868
2014-08-20,14.5855,14.7357,14.4187,14.7357,64457.301981653
2014-08-21,14.7806,15.0799,14.7806,15.0603,139933.71757855
2014-08-22,15.0886,15.1071,14.6888,14.9209,61897.388766496
2014-08-25,14.9395,14.9482,14.5485,14.6888,37528.98412221
2014-08-26,14.6791,14.6888,14.5485,14.5953,28984.658402868
2014-08-27,14.6888,14.9209,14.6411,14.8752,46403.555056007
2014-08-28,14.8752,14.9209,14.0843,14.1585,106934.83628941
2014-08-29,14.1488,14.6704,14.1399,14.409,65735.20737672
2014-09-01,14.4373,14.5953,14.3632,14.3632,70925.800638703
2014-09-02,14.3905,14.4559,14.3164,14.4559,107720.45068156
2014-09-03,14.4559,14.9482,14.409,14.7357,169731.68174248
2014-09-04,14.8372,14.8372,14.6333,14.7717,50339.831866813
2014-09-05,14.8654,14.8752,14.7806,14.8556,45009.756154003
2014-09-08,14.8839,14.9307,14.8089,14.8752,29611.303825329
2014-09-09,14.8752,15.5616,14.8752,15.4318,243313.80258441
2014-09-10,15.3568,15.6649,15.3568,15.5713,94690.123198162
2014-09-11,15.7117,15.7117,15.5255,15.7117,170132.69378861
2014-09-12,15.6737,15.7117,15.1715,15.4416,93294.273083648
2014-09-15,15.4416,15.6269,15.1998,15.5255,45279.490599351
2014-09-16,15.5255,15.7565,15.4796,15.702,37968.969206065
2014-09-17,15.776,16.0179,15.7565,15.8033,147050.39938944
2014-09-18,15.8969,15.9906,15.5616,15.5616,129379.20359731
2014-09-19,15.5899,15.9613,15.581,15.581,93571.186772787
2014-09-22,15.8033,15.8511,15.5255,15.5527,20567.507859281
2014-09-23,15.6551,15.7945,15.4416,15.4416,55061.723069772
2014-09-24,15.4318,15.6181,15.3392,15.4221,36371.074659104
2014-09-25,15.4416,15.7117,15.4416,15.4416,27948.796084235
2014-09-26,15.4318,15.4318,15.3851,15.4221,18214.76710785
2014-09-29,15.4318,15.5255,15.4221,15.4221,21758.236722581
2014-09-30,15.4143,15.5713,15.4143,15.4221,87965.222977094
2014-10-01,15.5166,15.5166,15.4143,15.4221,58767.238472962
2014-10-02,15.3392,15.4796,15.1813,15.4601,73556.48068553
2014-10-03,15.5069,15.5255,15.4318,15.5255,15334.864740798
2014-10-06,15.6181,15.7565,15.6181,15.7565,35897.244568798
2014-10-07,15.7857,15.7945,15.5713,15.776,18517.320953391
2014-10-08,15.5166,15.7214,15.5166,15.5616,11252.951841629
2014-10-09,15.6181,15.7565,15.5166,15.6737,46959.433646798
2014-10-10,15.5255,15.6083,14.3262,15.2466,69637.639181076
2014-10-13,15.4221,15.4221,14.9024,15.0136,245014.25775699
2014-10-14,14.8283,15.0047,14.2793,14.5953,196461.03198825
2014-10-15,14.6888,14.8654,14.3164,14.3719,54439.180072336
2014-10-16,14.3719,14.5485,14.2336,14.4657,294677.18949479
2014-10-17,14.5387,15.0136,14.5387,15.0136,43790.310315534
2014-10-20,15.032,15.3392,15.0136,15.1159,48092.728559758
2014-10-21,15.2466,15.3295,15.0603,15.3022,27970.333815613
2014-10-22,15.3489,15.5255,15.1257,15.2651,26179.62529251
2014-10-23,15.2651,15.4318,15.2651,15.3392,77514.295227714
2014-10-24,15.3568,15.4796,15.2924,15.4796,36951.567800041
2014-10-27,15.5069,15.5713,15.3948,15.5255,93354.783852756
2014-10-28,15.5255,15.5996,15.4318,15.5069,85755.041495258
2014-10-29,15.5069,15.5255,15.3392,15.4972,29115.936003647
2014-10-30,15.5166,15.5166,15.3665,15.4796,51215.6996095
2014-10-31,15.5166,15.5255,15.3665,15.5255,24921.206416309
2014-11-03,15.4318,15.4796,15.3948,15.4698,84535.595656787
2014-11-04,15.4796,15.813,15.4416,15.6551,175567.38133954
2014-11-05,15.6181,15.7117,15.5255,15.5527,63482.976038384
2014-11-06,15.5527,15.8033,15.5255,15.7565,48185.033122805
2014-11-07,15.7565,15.7565,15.3392,15.4045,61688.165090257
2014-11-10,15.5255,15.5255,15.1998,15.2924,16910.195950125
2014-11-12,15.3762,15.3762,15.0603,15.2368,47920.426708738
2014-11-13,15.0799,15.3851,14.9765,15.1344,31759.948931802
2014-11-14,15.0233,15.2924,15.0136,15.2837,15607.676004913
2014-11-17,15.2837,15.4796,15.0603,15.3207,71464.243923141
2014-11-18,15.3207,15.7477,15.2651,15.7117,210836.95487962
2014-11-19,15.813,16.5376,15.813,16.4829,585626.30024876
2014-11-20,16.4829,16.5473,16.1572,16.4547,137114.32598061
2014-11-21,16.5473,16.8271,16.5287,16.6877,396428.61176601
2014-11-24,16.7989,16.9383,16.6223,16.7238,161024.28462843
2014-11-25,16.7335,16.7335,16.2031,16.714,122480.97591896
2014-11-26,16.6779,16.7335,16.5571,16.5942,73235.465927379
2014-11-27,16.6877,16.6877,16.1944,16.2684,113703.83757949
2014-11-28,16.4927,16.4927,16.251,16.2977,60896.397060569
2014-12-01,16.2977,16.4547,16.1855,16.1944,38322.80336441
2014-12-02,16.362,16.714,16.1944,16.714,128677.68891815
2014-12-03,16.6409,17.0875,16.5571,16.6126,298972.42849522
2014-12-04,16.5942,16.6409,16.0081,16.166,211126.17584384
2014-12-05,16.1944,16.3523,16.0832,16.1758,118813.40794725
2014-12-08,16.4547,16.5014,15.9165,16.0832,188771.03628022
2014-12-09,14.5037,15.6181,14.5037,15.4143,1217612.0544846
2014-12-10,15.5899,15.8882,15.4796,15.6181,109958.32353232
2014-12-11,15.6464,15.7565,15.0136,15.0136,137586.1048584
2014-12-12,15.0136,15.3207,14.8752,14.8752,102326.78738088
2014-12-15,14.8752,15.1071,14.7806,15.0799,100762.73784037
2014-12-16,15.0603,15.0799,14.5114,15.0799,170189.1021327
2014-12-17,15.1071,15.1441,14.8186,15.0603,31254.325047558
2014-12-18,15.3022,15.4318,14.9307,15.3762,106217.93751642
2014-12-19,15.5255,15.5255,15.0506,15.0506,77531.730534067
2014-12-22,15.1257,15.2924,14.9667,15.0136,139088.61802354
2014-12-23,15.0136,15.2924,14.9853,15.2184,164317.50631668
2014-12-29,15.2184,15.3207,15.1531,15.2095,37256.172858094
2014-12-30,15.2466,15.5899,15.2184,15.5255,218341.31585531
2015-01-02,15.8882,15.8882,15.4318,15.6181,42807.779522216
2015-01-05,15.6649,15.6649,15.4318,15.4513,39488.917677565
2015-01-07,15.4796,15.6649,15.3392,15.6551,52755.134599864
2015-01-08,15.6649,15.6649,15.5166,15.6366,69334.059729278
2015-01-09,15.7117,15.7857,15.5996,15.6649,43296.993706362
2015-01-12,15.7565,15.7565,15.5343,15.7293,107091.7540466
2015-01-13,15.7293,15.738,15.6181,15.6269,21892.591142126
2015-01-14,15.5713,15.7117,15.4796,15.5166,37423.346677835
2015-01-15,15.5166,15.6181,14.9209,15.0603,208637.02946035
2015-01-16,15.1531,15.1618,14.8556,14.8752,113154.11262624
2015-01-19,15.0603,15.1071,14.8654,14.8654,88268.802428892
2015-01-20,14.9209,14.9307,14.6888,14.7357,80126.514361931
2015-01-21,14.8654,14.9112,14.8283,14.9112,83826.901733841
2015-01-22,14.9209,15.4318,14.9209,15.1531,177003.23009804
2015-01-23,15.4045,15.4045,15.1531,15.1531,78285.55113228
2015-01-26,15.4221,15.4221,15.1257,15.1257,98968.952498497
2015-01-27,15.2837,15.4221,15.0799,15.0799,96129.048775433
2015-01-28,15.1531,15.1998,14.8283,14.8752,259598.37871833
2015-01-29,14.8752,14.9667,14.7259,14.9209,268381.67069534
2015-01-30,15.0233,15.2466,15.0136,15.0603,40718.619578596
2015-02-02,15.2924,15.2924,14.8283,14.8752,71062.206270761
2015-02-03,15.0233,15.0603,14.8283,14.9209,63702.455777184
2015-02-04,14.8752,15.032,14.7806,14.9209,54252.51973373
2015-02-05,15.0419,15.0419,14.7806,14.8752,47397.367518141
2015-02-06,14.958,15.3119,14.9209,15.2554,87214.479197649
2015-02-09,15.2466,15.2466,15.0233,15.0233,40587.341977819
2015-02-10,15.0603,15.2368,15.0603,15.0603,17573.763197805
2015-02-11,15.1998,15.2924,15.0603,15.1531,31538.417980489
2015-02-12,15.1813,15.2837,14.8839,14.9209,38739.199504376
2015-02-13,15.0974,15.1531,14.9667,15.1344,33301.435134679
2015-02-16,15.2095,15.4318,15.1344,15.3392,105603.59936903
2015-02-17,15.3392,15.4796,15.2466,15.4143,45190.262855073
2015-02-18,15.3851,15.6181,15.3392,15.3948,45517.431250759
2015-02-19,15.5616,15.5616,15.3022,15.3948,24814.543365677
2015-02-20,15.4318,15.4318,15.2466,15.2651,31643.029818609
2015-02-23,15.2924,15.4796,15.2924,15.4318,108991.17683284
2015-02-24,15.4143,15.5713,15.3392,15.5713,39997.618380577
2015-02-25,15.5713,16.1289,15.5255,15.8969,152338.42524575
2015-02-26,16.0363,16.2314,15.9906,16.0832,183302.50372284
2015-02-27,16.1289,16.5473,16.0559,16.4078,272139.49201759
2015-03-02,16.4078,16.91,16.4078,16.789,209953.90789315
2015-03-03,16.8739,17.0037,16.8271,16.9022,104619.0173632
2015-03-04,16.9188,16.9285,16.2597,16.7793,169467.07532842
2015-03-05,16.7793,17.106,16.6496,17.0592,124371.1682489
2015-03-06,17.106,17.6638,17.0124,17.4784,399516.71220305
2015-03-09,17.4784,17.4784,17.2259,17.3186,166525.63658601
2015-03-10,17.4784,17.6638,17.4589,17.5507,213180.46517475
2015-03-11,17.6638,17.6638,17.1138,17.1985,317906.14558858
2015-03-12,17.1703,17.4307,16.8271,17.2454,181164.11467893
2015-03-13,17.2913,17.3839,17.1332,17.2083,62855.305009667
2015-03-16,17.2083,17.5507,17.1605,17.5427,63232.728111903
2015-03-17,17.5507,17.5507,17.3098,17.3653,48549.123343711
2015-03-18,17.3653,17.3653,17.0407,17.2454,60320.006344657
2015-03-19,17.2171,17.3556,17.1518,17.2259,84700.718264014
2015-03-20,17.1138,17.338,17.0309,17.0309,299385.74781642
2015-03-23,17.0309,18.0254,17.0309,17.8869,445527.46006298
2015-03-24,18.007,18.24,17.8499,18.2214,289248.6555814
2015-03-25,18.2594,18.4066,17.8499,17.8958,223907.28100701
2015-03-26,17.8499,17.9699,17.6822,17.8499,83466.913937959
2015-03-27,17.8499,17.9045,17.5798,17.8402,162913.45135211
2015-03-30,17.9416,18.3229,17.8402,18.3141,136786.13197866
2015-03-31,18.2672,18.3141,18.2214,18.2956,86926.283839692
2015-04-01,18.3043,19.3271,18.2214,18.9555,549712.64597986
2015-04-02,19.1876,19.7084,18.9927,19.4295,803816.85198442
2015-04-07,19.5689,19.9784,19.5689,19.802,467218.00677265
2015-04-08,19.9881,20.0437,19.7172,19.7834,316736.95445666
2015-04-09,19.7639,19.802,19.3457,19.6157,242493.31757955
2015-04-10,19.7639,19.7834,19.058,19.1506,242252.30010939
2015-04-13,19.4772,19.7084,19.253,19.6625,105174.89595399
2015-04-14,19.6722,19.8936,19.4207,19.7172,151153.85001998
2015-04-15,19.7084,19.7542,19.3369,19.6722,170451.65733424
2015-04-16,19.681,19.8487,19.4392,19.839,875824.66722328
2015-04-17,19.9687,20.1549,19.7084,19.7454,172483.38332753
2015-04-20,19.7454,19.9784,19.5874,19.6986,203129.52386523
2015-04-21,19.7922,19.8936,19.4392,19.5134,181495.38549964
2015-04-22,19.6157,19.6157,19.4578,19.6069,133778.0288296
2015-04-23,19.6157,19.6157,18.1366,19.0112,281104.31630192
2015-04-24,19.058,19.2257,18.2672,18.5929,256059.01152863
2015-04-27,18.5929,18.863,18.2214,18.3696,378549.2179039
2015-04-28,18.4818,19.4392,18.3141,19.1974,228509.17627801
2015-04-29,19.5221,19.6245,18.9654,19.0395,100431.46701966
2015-04-30,19.2344,19.2344,18.6016,19.2344,100879.65695356
2015-05-04,19.29,19.6245,19.29,19.5221,134696.97203505
2015-05-05,19.5221,19.5504,19.1974,19.29,109096.81427721
2015-05-06,19.3369,19.4481,18.9654,19.1974,152027.66655015
2015-05-07,19.0678,19.1506,18.8718,19.0112,100087.88892387
2015-05-08,19.1506,19.5221,19.0112,19.2813,200143.98405381
2015-05-11,19.6439,20.4621,19.3369,20.4621,690521.20569484
2015-05-12,21.3815,21.7531,20.9163,21.6057,928884.4068812
2015-05-13,22.2376,23.9293,22.1255,23.1385,1644635.5264754
2015-05-14,23.3803,23.3803,21.8924,22.767,692056.53826018
2015-05-15,22.7485,23.2332,22.3867,22.963,409575.85836261
2015-05-18,23.4183,24.0687,22.7115,23.2399,935281.11310032
2015-05-19,23.6592,23.6592,20.5264,21.7531,1677323.649069
2015-05-20,21.3815,22.5818,20.5731,21.9675,2019009.5013109
2015-05-21,22.2561,22.377,21.6603,22.2922,413157.27540881
2015-05-22,22.2191,22.2834,21.8105,22.0972,233209.52974959
2015-05-25,21.8105,21.8476,20.9817,21.7531,315804.67836989
2015-05-26,21.6516,22.2922,21.3542,21.8476,430953.59516418
2015-05-27,21.7628,22.2834,21.7628,21.9119,177179.63437409
2015-05-28,21.9861,22.2561,21.9861,22.0972,185635.7579554
2015-05-29,22.0972,22.5341,21.9675,22.5341,481547.7773825
2015-06-01,22.3117,22.3117,21.8008,21.9958,229087.61820644
2015-06-02,21.9489,22.144,21.0657,21.2421,309522.84005144
2015-06-03,21.0295,21.2333,20.6483,20.6483,361636.97074126
2015-06-05,20.4533,20.4533,19.1603,19.7269,563922.42065775
2015-06-08,19.1039,19.5221,18.277,18.8902,751812.461164
2015-06-09,18.5929,22.7767,18.5276,22.7582,1802940.928919
2015-06-10,23.2332,23.976,21.7911,21.7911,2023442.1715496
2015-06-11,21.8924,22.3574,20.9359,21.0744,699384.49495982
2015-06-12,21.1027,21.5209,20.778,20.9729,478255.58130051
2015-06-15,20.5917,21.8924,20.4796,21.6799,460036.71176764
2015-06-16,21.8476,22.4511,21.8008,22.3019,526392.41092928
2015-06-17,22.3019,22.6636,21.7531,22.0328,458959.82519876
2015-06-18,21.9402,22.4511,21.7159,22.4043,433462.22806654
2015-06-19,22.4882,22.4882,22.0328,22.0328,219578.19700012
2015-06-22,22.1537,22.2561,22.0328,22.2006,128684.86816195
2015-06-23,22.2649,22.3117,22.1255,22.2191,110109.08765195
2015-06-24,22.2922,22.2922,21.8651,22.1723,195116.46218654
2015-06-25,22.1723,23.1385,22.0425,22.7767,487793.71948199
2015-06-26,22.8684,22.9533,22.5068,22.6832,99567.906552044
2015-06-29,21.4752,22.3117,21.1963,21.8476,437793.36328594
2015-06-30,21.9402,22.1069,21.7531,22.1069,196266.16679959
2015-07-01,22.2093,22.9533,22.0328,22.5993,231837.26857897
2015-07-02,22.5993,22.9153,22.5993,22.7767,187552.61604801
2015-07-03,22.7767,22.85,22.6373,22.7767,145971.46160805
2015-07-06,22.3117,22.7767,22.3117,22.5905,98198.722200187
2015-07-07,22.5993,22.8684,21.9675,22.0601,238496.52999964
2015-07-08,22.2191,22.4043,22.0601,22.3302,151659.47390423
2015-07-09,22.4969,22.963,22.3117,22.8235,182034.85439034
2015-07-10,22.963,23.8913,22.963,23.706,440977.87071104
2015-07-13,24.0316,24.6254,23.5481,24.171,726740.49062804
2015-07-14,24.171,24.3008,23.7995,23.9849,155008.0783303
2015-07-15,23.976,24.4499,23.4369,24.2822,282725.79979277
2015-07-16,24.6352,24.915,24.3661,24.8126,319871.20717522
2015-07-17,24.8672,24.8964,24.5329,24.8028,95761.881735758
2015-07-20,24.915,25.0349,24.5611,24.6352,219649.98943805
2015-07-21,24.682,24.877,23.8913,23.939,258619.95035005
2015-07-22,23.9849,24.4304,23.7995,24.1057,168669.15366119
2015-07-23,24.2178,24.7278,23.8454,24.4499,133802.64337975
2015-07-24,24.4958,24.5055,24.2638,24.4031,52667.958068098
2015-07-27,24.4031,24.6352,24.171,24.3105,178440.1044628
2015-07-28,24.2178,24.5329,24.0774,24.1427,76107.163444382
2015-07-29,24.3291,24.4499,24.0316,24.1154,194253.92732519
2015-07-30,24.1154,24.2638,24.0774,24.1808,168739.92049287
2015-07-31,24.2638,24.7278,24.2638,24.6352,123026.5984472
2015-08-03,24.8224,24.8224,24.5425,24.8126,142090.56753507
2015-08-04,24.8224,25.5654,24.7278,25.3791,523634.55570671
2015-08-05,25.5185,25.733,24.9238,25.5088,305887.06587366
2015-08-06,25.5088,25.6395,24.915,24.9706,191112.49536283
2015-08-07,24.915,25.5654,24.7853,25.1939,113672.04378556
2015-08-10,25.4162,25.5654,25.2866,25.5088,85107.883947676
2015-08-11,25.5741,25.9837,25.5741,25.6121,220156.63892855
2015-08-12,25.6121,25.8345,25.6034,25.6121,160893.00702765
2015-08-13,25.7136,26.1045,25.621,25.7886,283411.93037809
2015-08-14,25.9096,25.9096,25.6678,25.7429,100917.60438504
2015-08-17,25.7886,25.7984,24.9521,25.2486,178739.58148957
2015-08-18,25.426,25.426,24.7278,24.9706,218543.36028775
2015-08-19,24.9706,25.5936,24.9326,25.3791,144844.32033263
2015-08-20,25.3791,25.4532,25.1003,25.147,221648.89603114
2015-08-21,25.1003,25.4074,24.84,25.0915,243657.3806802
2015-08-24,24.1808,24.1808,20.4621,23.0547,1362190.7427968
2015-08-25,22.8782,25.1666,22.5068,24.6352,676385.2746674
2015-08-26,25.0076,25.5936,23.5295,24.171,1270629.7442859
2015-08-27,24.6352,24.915,22.3117,23.428,1033813.1573338
